sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-02 12:55:45,18.0 mg,33.5 mg,1026.0 mg
2022-04-02 12:55:46,19.9 mg,32.3 mg,1024.0 mg
2022-04-02 12:55:47,15.1 mg,31.7 mg,1023.8 mg
2022-04-02 12:55:48,18.5 mg,34.8 mg,1023.3 mg
2022-04-02 12:55:49,18.5 mg,36.1 mg,1022.0 mg
2022-04-02 12:55:50,15.6 mg,32.9 mg,1022.8 mg
2022-04-02 12:55:51,18.8 mg,35.1 mg,1025.5 mg
2022-04-02 12:55:52,17.6 mg,33.9 mg,1022.5 mg
2022-04-02 12:55:53,19.8 mg,33.4 mg,1024.8 mg
2022-04-02 12:55:54,19.2 mg,34.0 mg,1024.6 mg
2022-04-02 12:55:55,18.7 mg,35.4 mg,1024.8 mg
2022-04-02 12:55:56,16.1 mg,34.7 mg,1023.0 mg
2022-04-02 12:55:57,17.8 mg,36.3 mg,1023.2 mg
2022-04-02 12:55:58,16.5 mg,35.6 mg,1025.3 mg
2022-04-02 12:55:59,20.5 mg,32.8 mg,1026.5 mg
2022-04-02 12:56:00,17.0 mg,30.9 mg,1024.4 mg
2022-04-02 12:56:01,18.8 mg,33.1 mg,1024.7 mg
2022-04-02 12:56:02,18.2 mg,33.0 mg,1023.8 mg
2022-04-02 12:56:03,15.2 mg,32.6 mg,1024.6 mg
2022-04-02 12:56:04,18.3 mg,33.5 mg,1022.3 mg
2022-04-02 12:56:05,16.6 mg,34.8 mg,1023.0 mg
2022-04-02 12:56:06,17.7 mg,36.2 mg,1023.8 mg
2022-04-02 12:56:07,17.1 mg,33.6 mg,1021.8 mg
2022-04-02 12:56:08,18.6 mg,35.0 mg,1024.4 mg
2022-04-02 12:56:09,17.4 mg,36.1 mg,1026.3 mg
2022-04-02 12:56:10,18.7 mg,35.8 mg,1027.7 mg
2022-04-02 12:56:11,16.4 mg,31.5 mg,1024.3 mg
2022-04-02 12:56:12,19.0 mg,33.6 mg,1023.9 mg
2022-04-02 12:56:13,18.4 mg,33.8 mg,1024.9 mg
2022-04-02 12:56:14,19.3 mg,34.2 mg,1023.8 mg
2022-04-02 12:56:15,18.5 mg,32.9 mg,1023.5 mg
2022-04-02 12:56:16,17.1 mg,35.4 mg,1023.6 mg
2022-04-02 12:56:17,17.8 mg,35.3 mg,1025.8 mg
2022-04-02 12:56:18,16.6 mg,33.4 mg,1022.2 mg
2022-04-02 12:56:19,21.4 mg,34.5 mg,1022.0 mg
2022-04-02 12:56:20,16.7 mg,32.4 mg,1025.9 mg
2022-04-02 12:56:21,18.5 mg,33.9 mg,1024.2 mg
2022-04-02 12:56:22,21.2 mg,33.8 mg,1024.5 mg
2022-04-02 12:56:23,19.5 mg,33.2 mg,1023.5 mg
2022-04-02 12:56:24,17.5 mg,36.0 mg,1025.0 mg
2022-04-02 12:56:25,20.2 mg,33.5 mg,1026.5 mg
2022-04-02 12:56:26,17.8 mg,33.9 mg,1025.8 mg
2022-04-02 12:56:27,17.0 mg,34.2 mg,1023.9 mg
2022-04-02 12:56:28,19.4 mg,35.9 mg,1022.0 mg
2022-04-02 12:56:29,19.9 mg,35.1 mg,1026.8 mg
2022-04-02 12:56:30,20.1 mg,33.0 mg,1024.1 mg
2022-04-02 12:56:31,17.3 mg,35.5 mg,1024.2 mg
2022-04-02 12:56:32,17.5 mg,33.6 mg,1027.0 mg
2022-04-02 12:56:33,21.2 mg,35.0 mg,1025.4 mg
2022-04-02 12:56:34,20.0 mg,35.4 mg,1023.9 mg
2022-04-02 12:56:35,19.9 mg,32.6 mg,1023.5 mg
2022-04-02 12:56:36,17.7 mg,35.9 mg,1025.0 mg
2022-04-02 12:56:37,15.9 mg,34.1 mg,1024.2 mg
2022-04-02 12:56:38,19.8 mg,36.1 mg,1022.1 mg
2022-04-02 12:56:39,19.8 mg,35.5 mg,1026.1 mg
2022-04-02 12:56:40,18.9 mg,33.8 mg,1024.6 mg
2022-04-02 12:56:41,19.7 mg,33.9 mg,1025.6 mg
2022-04-02 12:56:42,17.5 mg,32.7 mg,1025.4 mg
2022-04-02 12:56:43,20.4 mg,33.4 mg,1027.4 mg
2022-04-02 12:56:44,18.3 mg,34.3 mg,1026.7 mg
2022-04-02 12:56:45,17.4 mg,36.3 mg,1022.3 mg
2022-04-02 12:56:46,17.3 mg,35.6 mg,1024.6 mg
2022-04-02 12:56:47,15.8 mg,35.9 mg,1027.8 mg
2022-04-02 12:56:48,14.4 mg,33.7 mg,1025.3 mg
2022-04-02 12:56:49,18.1 mg,35.3 mg,1024.1 mg
2022-04-02 12:56:50,19.7 mg,35.2 mg,1028.1 mg
2022-04-02 12:56:51,20.3 mg,35.2 mg,1023.8 mg
2022-04-02 12:56:52,17.7 mg,33.9 mg,1024.1 mg
2022-04-02 12:56:53,16.1 mg,33.1 mg,1023.8 mg
2022-04-02 12:56:54,18.5 mg,34.2 mg,1024.7 mg
2022-04-02 12:56:55,18.4 mg,34.5 mg,1025.2 mg
2022-04-02 12:56:56,19.2 mg,33.0 mg,1024.5 mg
2022-04-02 12:56:57,17.2 mg,34.8 mg,1025.8 mg
2022-04-02 12:56:58,17.1 mg,33.8 mg,1023.8 mg
2022-04-02 12:56:59,14.9 mg,35.2 mg,1024.1 mg
2022-04-02 12:57:00,17.1 mg,35.3 mg,1024.6 mg
2022-04-02 12:57:01,19.0 mg,36.1 mg,1026.2 mg
2022-04-02 12:57:02,19.0 mg,34.2 mg,1025.6 mg
2022-04-02 12:57:03,17.7 mg,34.4 mg,1024.4 mg
2022-04-02 12:57:04,20.6 mg,34.6 mg,1027.5 mg
2022-04-02 12:57:05,16.4 mg,35.1 mg,1023.0 mg
2022-04-02 12:57:06,18.7 mg,35.1 mg,1027.4 mg
2022-04-02 12:57:07,17.5 mg,33.8 mg,1024.5 mg
2022-04-02 12:57:08,19.5 mg,33.6 mg,1026.5 mg
2022-04-02 12:57:09,17.2 mg,34.3 mg,1024.1 mg
2022-04-02 12:57:10,18.0 mg,34.4 mg,1023.5 mg
2022-04-02 12:57:11,14.7 mg,35.5 mg,1026.0 mg
2022-04-02 12:57:12,17.1 mg,35.7 mg,1022.7 mg
2022-04-02 12:57:13,18.5 mg,35.1 mg,1022.6 mg
2022-04-02 12:57:14,19.0 mg,34.2 mg,1023.0 mg
2022-04-02 12:57:15,16.3 mg,33.8 mg,1021.4 mg
2022-04-02 12:57:16,17.5 mg,34.5 mg,1024.6 mg
2022-04-02 12:57:17,18.2 mg,35.7 mg,1023.0 mg
2022-04-02 12:57:18,20.8 mg,32.6 mg,1025.6 mg
2022-04-02 12:57:19,19.4 mg,34.8 mg,1026.5 mg
2022-04-02 12:57:20,18.5 mg,34.7 mg,1027.1 mg
2022-04-02 12:57:21,19.9 mg,32.6 mg,1024.4 mg
2022-04-02 12:57:22,21.2 mg,34.8 mg,1024.2 mg
2022-04-02 12:57:23,20.7 mg,34.6 mg,1024.4 mg
2022-04-02 12:57:24,19.1 mg,32.6 mg,1025.6 mg
2022-04-02 12:57:25,16.2 mg,33.0 mg,1024.3 mg
2022-04-02 12:57:26,18.1 mg,35.6 mg,1024.6 mg
2022-04-02 12:57:27,17.5 mg,37.4 mg,1022.8 mg
2022-04-02 12:57:28,19.1 mg,33.2 mg,1025.6 mg
2022-04-02 12:57:29,19.7 mg,34.3 mg,1023.6 mg
2022-04-02 12:57:30,19.2 mg,33.8 mg,1024.7 mg
2022-04-02 12:57:31,16.2 mg,36.9 mg,1022.4 mg
2022-04-02 12:57:32,19.5 mg,34.4 mg,1026.5 mg
2022-04-02 12:57:33,17.4 mg,33.1 mg,1022.4 mg
2022-04-02 12:57:34,18.6 mg,33.3 mg,1024.6 mg
2022-04-02 12:57:35,17.6 mg,34.3 mg,1023.2 mg
2022-04-02 12:57:36,17.0 mg,33.0 mg,1025.2 mg
2022-04-02 12:57:37,19.9 mg,34.1 mg,1023.0 mg
2022-04-02 12:57:38,16.5 mg,34.8 mg,1024.5 mg
2022-04-02 12:57:39,17.6 mg,33.9 mg,1025.5 mg
2022-04-02 12:57:40,18.5 mg,35.5 mg,1025.8 mg
2022-04-02 12:57:41,16.3 mg,34.1 mg,1025.2 mg
2022-04-02 12:57:42,20.4 mg,33.9 mg,1027.8 mg
2022-04-02 12:57:43,19.0 mg,32.8 mg,1024.5 mg
2022-04-02 12:57:44,15.3 mg,33.0 mg,1021.1 mg
2022-04-02 12:57:45,17.1 mg,31.4 mg,1022.7 mg
2022-04-02 12:57:46,17.0 mg,34.1 mg,1021.8 mg
2022-04-02 12:57:47,17.1 mg,37.7 mg,1024.4 mg
2022-04-02 12:57:48,14.6 mg,35.0 mg,1022.7 mg
2022-04-02 12:57:49,18.1 mg,33.9 mg,1024.9 mg
2022-04-02 12:57:50,18.0 mg,32.3 mg,1026.6 mg
2022-04-02 12:57:51,19.9 mg,35.0 mg,1025.2 mg
2022-04-02 12:57:52,21.4 mg,34.2 mg,1025.9 mg
2022-04-02 12:57:53,16.1 mg,32.8 mg,1022.4 mg
2022-04-02 12:57:54,20.2 mg,33.3 mg,1024.0 mg
2022-04-02 12:57:55,15.6 mg,33.9 mg,1023.2 mg
2022-04-02 12:57:56,21.0 mg,36.8 mg,1023.5 mg
2022-04-02 12:57:57,18.5 mg,35.7 mg,1021.7 mg
2022-04-02 12:57:58,18.6 mg,34.7 mg,1027.1 mg
2022-04-02 12:57:59,17.0 mg,31.3 mg,1026.4 mg
2022-04-02 12:58:00,19.6 mg,34.5 mg,1021.3 mg
2022-04-02 12:58:01,15.6 mg,35.4 mg,1022.6 mg
2022-04-02 12:58:02,18.6 mg,34.0 mg,1025.1 mg
2022-04-02 12:58:03,20.2 mg,36.1 mg,1025.7 mg
2022-04-02 12:58:04,21.9 mg,32.5 mg,1026.6 mg
2022-04-02 12:58:05,19.2 mg,34.3 mg,1024.5 mg
2022-04-02 12:58:06,19.8 mg,36.0 mg,1022.9 mg
2022-04-02 12:58:07,16.8 mg,36.3 mg,1020.9 mg
2022-04-02 12:58:08,17.3 mg,36.0 mg,1026.6 mg
2022-04-02 12:58:09,14.9 mg,32.5 mg,1025.6 mg
2022-04-02 12:58:10,19.6 mg,30.5 mg,1027.3 mg
2022-04-02 12:58:11,17.2 mg,30.7 mg,1026.3 mg
2022-04-02 12:58:12,17.0 mg,32.8 mg,1024.5 mg
2022-04-02 12:58:13,18.8 mg,33.2 mg,1027.2 mg
2022-04-02 12:58:14,20.2 mg,35.0 mg,1023.8 mg
2022-04-02 12:58:15,22.0 mg,34.1 mg,1021.8 mg
2022-04-02 12:58:16,19.7 mg,33.0 mg,1025.9 mg
2022-04-02 12:58:17,20.6 mg,34.9 mg,1025.0 mg
2022-04-02 12:58:18,18.4 mg,32.8 mg,1025.1 mg
2022-04-02 12:58:19,15.7 mg,31.9 mg,1024.1 mg
2022-04-02 12:58:20,16.7 mg,34.5 mg,1024.5 mg
2022-04-02 12:58:21,17.1 mg,35.0 mg,1024.9 mg
2022-04-02 12:58:22,15.6 mg,35.4 mg,1022.2 mg
2022-04-02 12:58:23,18.9 mg,35.2 mg,1025.4 mg
2022-04-02 12:58:24,19.7 mg,33.5 mg,1025.3 mg
2022-04-02 12:58:25,19.2 mg,33.6 mg,1023.6 mg
2022-04-02 12:58:26,18.5 mg,34.5 mg,1025.7 mg
2022-04-02 12:58:27,18.7 mg,35.3 mg,1022.5 mg
2022-04-02 12:58:28,15.8 mg,34.4 mg,1023.9 mg
2022-04-02 12:58:29,21.3 mg,33.9 mg,1023.3 mg
2022-04-02 12:58:30,19.4 mg,32.8 mg,1026.0 mg
2022-04-02 12:58:31,20.3 mg,33.9 mg,1023.5 mg
2022-04-02 12:58:32,18.3 mg,33.0 mg,1025.3 mg
2022-04-02 12:58:33,18.5 mg,34.9 mg,1025.9 mg
2022-04-02 12:58:34,18.8 mg,32.4 mg,1026.2 mg
2022-04-02 12:58:35,18.7 mg,32.4 mg,1024.0 mg
2022-04-02 12:58:36,22.1 mg,34.2 mg,1023.9 mg
2022-04-02 12:58:37,19.8 mg,32.9 mg,1023.0 mg
2022-04-02 12:58:38,17.3 mg,34.0 mg,1020.7 mg
2022-04-02 12:58:39,16.9 mg,33.9 mg,1021.3 mg
2022-04-02 12:58:40,16.1 mg,35.2 mg,1022.1 mg
2022-04-02 12:58:41,15.2 mg,32.3 mg,1020.5 mg
2022-04-02 12:58:42,17.6 mg,35.3 mg,1022.9 mg
2022-04-02 12:58:43,19.0 mg,36.4 mg,1024.4 mg
2022-04-02 12:58:44,14.1 mg,35.5 mg,1020.2 mg
2022-04-02 12:58:45,18.2 mg,31.8 mg,1022.8 mg
2022-04-02 12:58:46,17.1 mg,34.5 mg,1024.8 mg
2022-04-02 12:58:47,17.3 mg,34.7 mg,1025.1 mg
2022-04-02 12:58:48,15.1 mg,34.2 mg,1022.2 mg
2022-04-02 12:58:49,15.8 mg,33.0 mg,1023.2 mg
2022-04-02 12:58:50,16.4 mg,35.4 mg,1025.7 mg
2022-04-02 12:58:51,18.1 mg,35.5 mg,1023.0 mg
2022-04-02 12:58:52,20.1 mg,35.2 mg,1025.3 mg
2022-04-02 12:58:53,18.4 mg,35.6 mg,1026.3 mg
2022-04-02 12:58:54,17.3 mg,33.5 mg,1024.8 mg
2022-04-02 12:58:55,17.4 mg,32.1 mg,1025.0 mg
2022-04-02 12:58:56,20.2 mg,31.9 mg,1024.4 mg
2022-04-02 12:58:57,19.5 mg,31.7 mg,1025.7 mg
2022-04-02 12:58:58,18.1 mg,34.5 mg,1026.1 mg
2022-04-02 12:58:59,18.5 mg,32.8 mg,1024.3 mg
2022-04-02 12:59:00,19.7 mg,30.5 mg,1022.9 mg
2022-04-02 12:59:01,16.4 mg,33.8 mg,1023.3 mg
2022-04-02 12:59:02,18.7 mg,35.5 mg,1021.8 mg
2022-04-02 12:59:03,17.3 mg,36.3 mg,1022.3 mg
2022-04-02 12:59:04,16.9 mg,35.8 mg,1025.4 mg
2022-04-02 12:59:05,15.8 mg,32.9 mg,1021.8 mg
2022-04-02 12:59:06,17.6 mg,36.2 mg,1022.6 mg
2022-04-02 12:59:07,15.4 mg,31.9 mg,1022.1 mg
2022-04-02 12:59:08,17.8 mg,35.0 mg,1024.8 mg
2022-04-02 12:59:09,17.9 mg,34.8 mg,1024.6 mg
2022-04-02 12:59:10,17.7 mg,35.3 mg,1027.0 mg
2022-04-02 12:59:11,16.5 mg,37.4 mg,1023.7 mg
2022-04-02 12:59:12,18.5 mg,34.5 mg,1022.5 mg
2022-04-02 12:59:13,17.2 mg,37.2 mg,1026.9 mg
2022-04-02 12:59:14,16.0 mg,35.3 mg,1025.9 mg
2022-04-02 12:59:15,20.1 mg,35.2 mg,1024.1 mg
2022-04-02 12:59:16,16.3 mg,34.6 mg,1023.5 mg
2022-04-02 12:59:17,19.6 mg,35.1 mg,1021.6 mg
2022-04-02 12:59:18,18.4 mg,35.9 mg,1026.1 mg
2022-04-02 12:59:19,17.8 mg,37.6 mg,1024.1 mg
2022-04-02 12:59:20,19.6 mg,37.1 mg,1024.4 mg
2022-04-02 12:59:21,18.7 mg,36.2 mg,1020.4 mg
2022-04-02 12:59:22,16.4 mg,34.2 mg,1024.6 mg
2022-04-02 12:59:23,19.4 mg,34.0 mg,1022.7 mg
2022-04-02 12:59:24,20.1 mg,34.1 mg,1024.6 mg
2022-04-02 12:59:25,19.3 mg,35.8 mg,1024.1 mg
2022-04-02 12:59:26,18.1 mg,34.1 mg,1024.1 mg
2022-04-02 12:59:27,15.6 mg,33.6 mg,1024.9 mg
2022-04-02 12:59:28,18.0 mg,32.8 mg,1024.1 mg
2022-04-02 12:59:29,15.9 mg,33.1 mg,1025.2 mg
2022-04-02 12:59:30,21.1 mg,31.8 mg,1025.4 mg
2022-04-02 12:59:31,20.0 mg,34.6 mg,1025.4 mg
2022-04-02 12:59:32,17.0 mg,33.2 mg,1023.9 mg
2022-04-02 12:59:33,16.3 mg,32.7 mg,1024.7 mg
2022-04-02 12:59:34,20.4 mg,33.4 mg,1025.5 mg
2022-04-02 12:59:35,17.0 mg,35.2 mg,1023.3 mg
2022-04-02 12:59:36,16.1 mg,36.5 mg,1024.9 mg
2022-04-02 12:59:37,17.8 mg,35.0 mg,1022.9 mg
2022-04-02 12:59:38,19.4 mg,35.3 mg,1024.3 mg
2022-04-02 12:59:39,19.5 mg,33.8 mg,1025.6 mg
2022-04-02 12:59:40,18.7 mg,34.3 mg,1024.8 mg
2022-04-02 12:59:41,19.3 mg,31.6 mg,1022.1 mg
2022-04-02 12:59:42,19.4 mg,32.9 mg,1023.8 mg
2022-04-02 12:59:43,18.3 mg,34.0 mg,1021.4 mg
2022-04-02 12:59:44,17.7 mg,34.0 mg,1025.4 mg
2022-04-02 12:59:45,17.5 mg,34.6 mg,1024.0 mg
2022-04-02 12:59:46,16.4 mg,32.9 mg,1024.2 mg
2022-04-02 12:59:47,19.0 mg,34.3 mg,1024.3 mg
2022-04-02 12:59:48,16.9 mg,35.2 mg,1023.4 mg
2022-04-02 12:59:49,14.9 mg,38.2 mg,1022.2 mg
2022-04-02 12:59:50,18.3 mg,35.2 mg,1026.7 mg
2022-04-02 12:59:51,18.9 mg,33.7 mg,1026.7 mg
2022-04-02 12:59:52,17.8 mg,30.9 mg,1025.9 mg
2022-04-02 12:59:53,16.8 mg,34.2 mg,1023.1 mg
2022-04-02 12:59:54,16.9 mg,35.2 mg,1023.7 mg
2022-04-02 12:59:55,20.0 mg,34.2 mg,1024.0 mg
2022-04-02 12:59:56,20.2 mg,33.6 mg,1026.2 mg
2022-04-02 12:59:57,21.2 mg,34.6 mg,1019.7 mg
2022-04-02 12:59:58,13.3 mg,35.5 mg,1026.6 mg
2022-04-02 12:59:59,19.0 mg,37.3 mg,1026.0 mg
2022-04-02 13:00:00,17.5 mg,33.0 mg,1023.9 mg
2022-04-02 13:00:01,18.1 mg,32.5 mg,1023.2 mg
2022-04-02 13:00:02,14.1 mg,34.2 mg,1024.1 mg
2022-04-02 13:00:03,17.2 mg,35.8 mg,1020.6 mg
2022-04-02 13:00:04,17.7 mg,35.0 mg,1021.0 mg
2022-04-02 13:00:05,18.1 mg,32.4 mg,1026.8 mg
2022-04-02 13:00:06,15.7 mg,33.2 mg,1022.0 mg
2022-04-02 13:00:07,19.8 mg,34.9 mg,1026.8 mg
2022-04-02 13:00:08,20.4 mg,33.4 mg,1025.3 mg
2022-04-02 13:00:09,19.9 mg,31.7 mg,1024.2 mg
2022-04-02 13:00:10,20.4 mg,34.0 mg,1026.9 mg
2022-04-02 13:00:11,17.6 mg,33.0 mg,1025.8 mg
2022-04-02 13:00:12,17.8 mg,32.7 mg,1023.5 mg
2022-04-02 13:00:13,18.6 mg,36.2 mg,1023.4 mg
2022-04-02 13:00:14,17.8 mg,36.1 mg,1025.2 mg
2022-04-02 13:00:15,18.2 mg,34.0 mg,1027.9 mg
2022-04-02 13:00:16,20.9 mg,31.6 mg,1023.2 mg
2022-04-02 13:00:17,19.6 mg,34.2 mg,1022.5 mg
2022-04-02 13:00:18,17.1 mg,31.8 mg,1021.5 mg
2022-04-02 13:00:19,18.8 mg,32.7 mg,1022.7 mg
2022-04-02 13:00:20,20.7 mg,34.6 mg,1022.9 mg
2022-04-02 13:00:21,16.9 mg,34.7 mg,1022.9 mg
2022-04-02 13:00:22,15.2 mg,34.1 mg,1021.9 mg
2022-04-02 13:00:23,16.9 mg,35.7 mg,1024.4 mg
2022-04-02 13:00:24,18.5 mg,35.6 mg,1025.3 mg
2022-04-02 13:00:25,18.4 mg,35.0 mg,1023.5 mg
2022-04-02 13:00:26,18.6 mg,36.4 mg,1023.2 mg
2022-04-02 13:00:27,19.3 mg,34.9 mg,1024.8 mg
2022-04-02 13:00:28,18.3 mg,34.7 mg,1022.6 mg
2022-04-02 13:00:29,13.2 mg,35.5 mg,1021.2 mg
2022-04-02 13:00:30,17.9 mg,31.2 mg,1025.7 mg
2022-04-02 13:00:31,16.1 mg,35.1 mg,1022.6 mg
2022-04-02 13:00:32,18.0 mg,35.7 mg,1025.7 mg
2022-04-02 13:00:33,16.8 mg,34.7 mg,1027.2 mg
2022-04-02 13:00:34,18.2 mg,32.8 mg,1021.0 mg
2022-04-02 13:00:35,17.2 mg,32.5 mg,1024.0 mg
2022-04-02 13:00:36,16.0 mg,35.3 mg,1021.4 mg
2022-04-02 13:00:37,17.5 mg,34.8 mg,1023.9 mg
2022-04-02 13:00:38,15.6 mg,34.8 mg,1021.4 mg
2022-04-02 13:00:39,20.1 mg,34.2 mg,1024.2 mg
2022-04-02 13:00:40,17.8 mg,34.3 mg,1026.8 mg
2022-04-02 13:00:41,19.1 mg,33.8 mg,1026.4 mg
2022-04-02 13:00:42,19.1 mg,35.7 mg,1027.6 mg
2022-04-02 13:00:43,16.0 mg,32.4 mg,1023.9 mg
2022-04-02 13:00:44,19.3 mg,32.3 mg,1024.7 mg
2022-04-02 13:00:45,16.0 mg,35.9 mg,1025.2 mg
2022-04-02 13:00:46,16.2 mg,36.1 mg,1022.2 mg
2022-04-02 13:00:47,15.4 mg,34.8 mg,1024.5 mg
2022-04-02 13:00:48,19.6 mg,35.4 mg,1025.8 mg
2022-04-02 13:00:49,19.4 mg,33.1 mg,1027.3 mg
2022-04-02 13:00:50,18.1 mg,33.2 mg,1024.3 mg
2022-04-02 13:00:51,16.1 mg,33.6 mg,1020.5 mg
2022-04-02 13:00:52,16.9 mg,33.8 mg,1023.3 mg
2022-04-02 13:00:53,19.7 mg,34.3 mg,1025.5 mg
2022-04-02 13:00:54,18.9 mg,32.0 mg,1024.4 mg
2022-04-02 13:00:55,17.9 mg,34.8 mg,1023.4 mg
2022-04-02 13:00:56,18.8 mg,35.9 mg,1023.3 mg
2022-04-02 13:00:57,16.5 mg,35.3 mg,1022.7 mg
2022-04-02 13:00:58,18.7 mg,32.7 mg,1022.9 mg
2022-04-02 13:00:59,16.8 mg,33.8 mg,1028.3 mg
2022-04-02 13:01:00,16.2 mg,33.1 mg,1024.8 mg
2022-04-02 13:01:01,19.2 mg,33.4 mg,1026.3 mg
2022-04-02 13:01:02,16.1 mg,32.6 mg,1023.2 mg
2022-04-02 13:01:03,17.8 mg,36.2 mg,1023.5 mg
2022-04-02 13:01:04,18.9 mg,34.9 mg,1026.3 mg
2022-04-02 13:01:05,17.7 mg,34.9 mg,1023.3 mg
2022-04-02 13:01:06,20.5 mg,34.5 mg,1027.6 mg
2022-04-02 13:01:07,18.9 mg,34.4 mg,1028.0 mg
2022-04-02 13:01:08,15.0 mg,33.4 mg,1025.6 mg
2022-04-02 13:01:09,15.1 mg,37.0 mg,1022.1 mg
2022-04-02 13:01:10,19.1 mg,36.5 mg,1022.5 mg
2022-04-02 13:01:11,18.9 mg,34.4 mg,1022.9 mg
2022-04-02 13:01:12,20.6 mg,35.2 mg,1025.3 mg
2022-04-02 13:01:13,18.8 mg,36.8 mg,1024.3 mg
2022-04-02 13:01:14,17.7 mg,33.6 mg,1026.4 mg
2022-04-02 13:01:15,20.1 mg,32.9 mg,1023.6 mg
2022-04-02 13:01:16,20.2 mg,36.5 mg,1025.2 mg
2022-04-02 13:01:17,19.1 mg,35.4 mg,1025.9 mg
2022-04-02 13:01:18,16.1 mg,35.0 mg,1025.1 mg
2022-04-02 13:01:19,19.4 mg,35.7 mg,1023.7 mg
2022-04-02 13:01:20,19.2 mg,34.9 mg,1026.5 mg
2022-04-02 13:01:21,17.7 mg,35.3 mg,1024.2 mg
2022-04-02 13:01:22,16.9 mg,32.4 mg,1025.7 mg
2022-04-02 13:01:23,16.7 mg,34.0 mg,1025.1 mg
2022-04-02 13:01:24,18.7 mg,33.8 mg,1023.4 mg
2022-04-02 13:01:25,18.0 mg,34.1 mg,1025.9 mg
2022-04-02 13:01:26,16.3 mg,34.0 mg,1025.5 mg
2022-04-02 13:01:27,18.7 mg,34.3 mg,1024.3 mg
2022-04-02 13:01:28,16.4 mg,33.1 mg,1023.4 mg
2022-04-02 13:01:29,20.4 mg,35.5 mg,1024.2 mg
2022-04-02 13:01:30,18.1 mg,35.8 mg,1024.5 mg
2022-04-02 13:01:31,17.8 mg,33.2 mg,1023.8 mg
2022-04-02 13:01:32,20.0 mg,37.2 mg,1024.6 mg
2022-04-02 13:01:33,17.4 mg,33.4 mg,1025.4 mg
2022-04-02 13:01:34,18.1 mg,34.9 mg,1025.4 mg
2022-04-02 13:01:35,17.4 mg,31.8 mg,1023.9 mg
2022-04-02 13:01:36,20.1 mg,33.5 mg,1027.3 mg
2022-04-02 13:01:37,18.2 mg,32.9 mg,1021.8 mg
2022-04-02 13:01:38,16.1 mg,35.0 mg,1023.9 mg
2022-04-02 13:01:39,17.7 mg,36.3 mg,1022.7 mg
2022-04-02 13:01:40,15.5 mg,35.1 mg,1021.8 mg
2022-04-02 13:01:41,20.7 mg,36.1 mg,1025.6 mg
2022-04-02 13:01:42,17.3 mg,31.3 mg,1024.4 mg
2022-04-02 13:01:43,18.6 mg,34.8 mg,1022.6 mg
2022-04-02 13:01:44,16.2 mg,35.9 mg,1025.2 mg
2022-04-02 13:01:45,21.8 mg,32.8 mg,1024.2 mg
2022-04-02 13:01:46,19.7 mg,34.5 mg,1026.7 mg
2022-04-02 13:01:47,16.2 mg,34.8 mg,1021.7 mg
2022-04-02 13:01:48,18.3 mg,34.4 mg,1020.8 mg
2022-04-02 13:01:49,19.1 mg,33.6 mg,1021.8 mg
2022-04-02 13:01:50,15.9 mg,34.4 mg,1022.0 mg
2022-04-02 13:01:51,17.0 mg,33.1 mg,1024.0 mg
2022-04-02 13:01:52,19.0 mg,32.7 mg,1026.2 mg
2022-04-02 13:01:53,17.5 mg,33.3 mg,1027.1 mg
2022-04-02 13:01:54,18.1 mg,35.3 mg,1025.8 mg
2022-04-02 13:01:55,16.0 mg,33.7 mg,1021.3 mg
2022-04-02 13:01:56,18.0 mg,34.6 mg,1022.9 mg
2022-04-02 13:01:57,13.1 mg,34.8 mg,1020.5 mg
2022-04-02 13:01:58,19.8 mg,33.7 mg,1023.8 mg
2022-04-02 13:01:59,19.9 mg,33.4 mg,1027.0 mg
2022-04-02 13:02:00,20.4 mg,32.8 mg,1025.5 mg
2022-04-02 13:02:01,20.3 mg,33.9 mg,1026.8 mg
2022-04-02 13:02:02,16.9 mg,32.9 mg,1025.9 mg
2022-04-02 13:02:03,18.6 mg,34.1 mg,1024.8 mg
2022-04-02 13:02:04,19.0 mg,31.3 mg,1026.6 mg
2022-04-02 13:02:05,19.0 mg,32.1 mg,1022.7 mg
2022-04-02 13:02:06,15.8 mg,35.4 mg,1025.7 mg
2022-04-02 13:02:07,21.0 mg,34.6 mg,1024.9 mg
2022-04-02 13:02:08,19.7 mg,33.4 mg,1024.5 mg
2022-04-02 13:02:09,17.3 mg,32.6 mg,1029.4 mg
2022-04-02 13:02:10,15.9 mg,32.6 mg,1023.2 mg
2022-04-02 13:02:11,18.3 mg,35.5 mg,1025.0 mg
2022-04-02 13:02:12,14.4 mg,34.6 mg,1023.3 mg
2022-04-02 13:02:13,17.0 mg,34.6 mg,1026.8 mg
2022-04-02 13:02:14,18.4 mg,32.7 mg,1023.4 mg
2022-04-02 13:02:15,21.0 mg,31.5 mg,1023.8 mg
2022-04-02 13:02:16,16.0 mg,34.6 mg,1022.7 mg
2022-04-02 13:02:17,18.0 mg,37.7 mg,1023.0 mg
2022-04-02 13:02:18,18.3 mg,35.5 mg,1025.0 mg
2022-04-02 13:02:19,19.4 mg,35.9 mg,1026.8 mg
2022-04-02 13:02:20,18.1 mg,36.1 mg,1023.1 mg
2022-04-02 13:02:21,18.5 mg,34.2 mg,1024.0 mg
2022-04-02 13:02:22,19.3 mg,34.9 mg,1024.7 mg
2022-04-02 13:02:23,19.7 mg,33.8 mg,1025.2 mg
