sep=,
"Time","x_Acc","y_Acc","z_Acc"
2022-04-04 09:24:57,17.7 mg,38.6 mg,1016.6 mg
2022-04-04 09:24:58,15.7 mg,37.0 mg,1023.3 mg
2022-04-04 09:24:59,22.2 mg,30.0 mg,1027.6 mg
2022-04-04 09:25:00,18.4 mg,35.6 mg,1020.4 mg
2022-04-04 09:25:01,14.1 mg,39.7 mg,1022.9 mg
2022-04-04 09:25:02,17.9 mg,34.1 mg,1027.6 mg
2022-04-04 09:25:03,23.5 mg,30.6 mg,1029.5 mg
2022-04-04 09:25:04,20.3 mg,33.7 mg,1027.9 mg
2022-04-04 09:25:05,17.3 mg,37.7 mg,1020.3 mg
2022-04-04 09:25:06,16.5 mg,40.0 mg,1017.9 mg
2022-04-04 09:25:07,16.2 mg,37.5 mg,1024.3 mg
2022-04-04 09:25:08,21.0 mg,33.1 mg,1028.7 mg
2022-04-04 09:25:09,20.0 mg,32.6 mg,1026.9 mg
2022-04-04 09:25:10,15.4 mg,38.2 mg,1017.1 mg
2022-04-04 09:25:11,18.0 mg,38.6 mg,1020.8 mg
2022-04-04 09:25:12,20.9 mg,33.2 mg,1028.4 mg
2022-04-04 09:25:13,21.7 mg,28.7 mg,1030.2 mg
2022-04-04 09:25:14,19.0 mg,31.4 mg,1025.6 mg
2022-04-04 09:25:15,19.5 mg,34.9 mg,1022.4 mg
2022-04-04 09:25:16,20.4 mg,37.9 mg,1022.1 mg
2022-04-04 09:25:17,17.8 mg,35.2 mg,1027.2 mg
2022-04-04 09:25:18,21.5 mg,34.2 mg,1025.9 mg
2022-04-04 09:25:19,20.7 mg,32.9 mg,1020.8 mg
2022-04-04 09:25:20,17.8 mg,39.3 mg,1020.0 mg
2022-04-04 09:25:21,16.0 mg,41.4 mg,1021.3 mg
2022-04-04 09:25:22,18.3 mg,36.1 mg,1027.1 mg
2022-04-04 09:25:23,24.5 mg,31.0 mg,1029.3 mg
2022-04-04 09:25:24,17.3 mg,36.3 mg,1019.6 mg
2022-04-04 09:25:25,19.8 mg,36.1 mg,1022.2 mg
2022-04-04 09:25:26,16.9 mg,34.6 mg,1026.8 mg
2022-04-04 09:25:27,19.7 mg,32.5 mg,1024.2 mg
2022-04-04 09:25:28,17.8 mg,36.6 mg,1018.7 mg
2022-04-04 09:25:29,12.8 mg,41.4 mg,1018.3 mg
2022-04-04 09:25:30,20.6 mg,34.1 mg,1032.0 mg
2022-04-04 09:25:31,19.2 mg,31.8 mg,1029.7 mg
2022-04-04 09:25:32,19.6 mg,34.3 mg,1021.1 mg
2022-04-04 09:25:33,17.6 mg,36.6 mg,1018.9 mg
2022-04-04 09:25:34,18.2 mg,35.0 mg,1026.9 mg
2022-04-04 09:25:35,20.3 mg,30.2 mg,1028.3 mg
2022-04-04 09:25:36,18.9 mg,35.4 mg,1021.6 mg
2022-04-04 09:25:37,15.9 mg,38.2 mg,1023.1 mg
2022-04-04 09:25:38,21.8 mg,34.8 mg,1031.6 mg
2022-04-04 09:25:39,19.6 mg,32.5 mg,1024.4 mg
2022-04-04 09:25:40,15.5 mg,38.5 mg,1021.5 mg
2022-04-04 09:25:41,15.8 mg,36.0 mg,1027.7 mg
2022-04-04 09:25:42,18.7 mg,32.6 mg,1030.5 mg
2022-04-04 09:25:43,19.7 mg,32.3 mg,1026.6 mg
2022-04-04 09:25:44,21.7 mg,35.3 mg,1020.2 mg
2022-04-04 09:25:45,18.5 mg,38.9 mg,1019.7 mg
2022-04-04 09:25:46,15.1 mg,38.1 mg,1022.6 mg
2022-04-04 09:25:47,20.3 mg,37.9 mg,1024.3 mg
2022-04-04 09:25:48,19.8 mg,34.6 mg,1030.5 mg
2022-04-04 09:25:49,20.0 mg,31.6 mg,1030.2 mg
2022-04-04 09:25:50,21.4 mg,29.6 mg,1025.9 mg
2022-04-04 09:25:51,18.5 mg,32.9 mg,1018.9 mg
2022-04-04 09:25:52,18.5 mg,37.0 mg,1017.9 mg
2022-04-04 09:25:53,17.0 mg,40.0 mg,1019.9 mg
2022-04-04 09:25:54,16.1 mg,37.8 mg,1024.3 mg
2022-04-04 09:25:55,20.8 mg,33.7 mg,1025.2 mg
2022-04-04 09:25:56,21.6 mg,32.9 mg,1027.8 mg
2022-04-04 09:25:57,25.2 mg,30.8 mg,1028.3 mg
2022-04-04 09:25:58,16.8 mg,32.2 mg,1018.3 mg
2022-04-04 09:25:59,17.4 mg,37.5 mg,1017.0 mg
2022-04-04 09:26:00,13.3 mg,38.9 mg,1019.7 mg
2022-04-04 09:26:01,16.0 mg,39.6 mg,1021.9 mg
2022-04-04 09:26:02,16.5 mg,41.1 mg,1022.3 mg
2022-04-04 09:26:03,15.9 mg,34.3 mg,1026.2 mg
2022-04-04 09:26:04,21.5 mg,29.4 mg,1026.2 mg
2022-04-04 09:26:05,21.8 mg,29.9 mg,1029.1 mg
2022-04-04 09:26:06,16.9 mg,35.1 mg,1021.2 mg
2022-04-04 09:26:07,14.3 mg,37.9 mg,1020.5 mg
2022-04-04 09:26:08,17.7 mg,38.1 mg,1026.6 mg
2022-04-04 09:26:09,19.8 mg,37.5 mg,1026.4 mg
2022-04-04 09:26:10,20.8 mg,29.4 mg,1027.8 mg
2022-04-04 09:26:11,19.9 mg,31.8 mg,1026.2 mg
2022-04-04 09:26:12,14.1 mg,35.3 mg,1019.9 mg
2022-04-04 09:26:13,17.4 mg,40.6 mg,1022.4 mg
2022-04-04 09:26:14,19.4 mg,37.7 mg,1028.1 mg
2022-04-04 09:26:15,20.4 mg,33.5 mg,1028.5 mg
2022-04-04 09:26:16,20.9 mg,33.7 mg,1028.6 mg
2022-04-04 09:26:17,21.8 mg,32.8 mg,1026.0 mg
2022-04-04 09:26:18,19.9 mg,34.2 mg,1020.0 mg
2022-04-04 09:26:19,18.6 mg,38.3 mg,1019.5 mg
2022-04-04 09:26:20,14.3 mg,40.1 mg,1019.7 mg
2022-04-04 09:26:21,19.6 mg,40.5 mg,1023.7 mg
2022-04-04 09:26:22,19.8 mg,36.3 mg,1029.1 mg
2022-04-04 09:26:23,17.5 mg,31.2 mg,1027.6 mg
2022-04-04 09:26:24,17.7 mg,35.5 mg,1019.8 mg
2022-04-04 09:26:25,18.0 mg,36.8 mg,1019.0 mg
2022-04-04 09:26:26,18.8 mg,42.0 mg,1017.0 mg
2022-04-04 09:26:27,18.5 mg,36.6 mg,1026.7 mg
2022-04-04 09:26:28,19.7 mg,31.8 mg,1030.0 mg
2022-04-04 09:26:29,21.9 mg,30.4 mg,1029.8 mg
2022-04-04 09:26:30,19.1 mg,37.1 mg,1021.9 mg
2022-04-04 09:26:31,14.1 mg,40.3 mg,1018.8 mg
2022-04-04 09:26:32,21.1 mg,36.8 mg,1028.1 mg
2022-04-04 09:26:33,19.0 mg,35.9 mg,1027.9 mg
2022-04-04 09:26:34,19.3 mg,33.1 mg,1027.9 mg
2022-04-04 09:26:35,21.5 mg,29.8 mg,1030.7 mg
2022-04-04 09:26:36,19.6 mg,31.4 mg,1026.4 mg
2022-04-04 09:26:37,18.4 mg,37.3 mg,1019.0 mg
2022-04-04 09:26:38,14.9 mg,38.9 mg,1022.5 mg
2022-04-04 09:26:39,15.6 mg,35.7 mg,1027.5 mg
2022-04-04 09:26:40,22.7 mg,32.0 mg,1028.9 mg
2022-04-04 09:26:41,22.7 mg,32.3 mg,1027.4 mg
2022-04-04 09:26:42,15.5 mg,33.5 mg,1018.2 mg
2022-04-04 09:26:43,18.1 mg,38.8 mg,1018.8 mg
2022-04-04 09:26:44,16.6 mg,40.1 mg,1021.2 mg
2022-04-04 09:26:45,19.8 mg,34.0 mg,1027.4 mg
2022-04-04 09:26:46,21.4 mg,32.1 mg,1030.3 mg
2022-04-04 09:26:47,24.4 mg,33.7 mg,1027.3 mg
2022-04-04 09:26:48,18.9 mg,33.7 mg,1024.8 mg
2022-04-04 09:26:49,16.8 mg,35.4 mg,1021.9 mg
2022-04-04 09:26:50,17.5 mg,39.7 mg,1020.1 mg
2022-04-04 09:26:51,19.4 mg,38.4 mg,1024.2 mg
2022-04-04 09:26:52,23.0 mg,32.2 mg,1032.0 mg
2022-04-04 09:26:53,19.6 mg,30.0 mg,1031.8 mg
2022-04-04 09:26:54,20.8 mg,31.0 mg,1027.7 mg
2022-04-04 09:26:55,19.9 mg,32.3 mg,1026.6 mg
2022-04-04 09:26:56,21.2 mg,33.7 mg,1021.6 mg
2022-04-04 09:26:57,16.8 mg,35.1 mg,1021.8 mg
2022-04-04 09:26:58,17.8 mg,37.0 mg,1021.1 mg
2022-04-04 09:26:59,15.1 mg,39.1 mg,1018.7 mg
2022-04-04 09:27:00,15.6 mg,38.9 mg,1018.7 mg
2022-04-04 09:27:01,15.6 mg,41.0 mg,1022.0 mg
2022-04-04 09:27:02,22.7 mg,35.8 mg,1026.2 mg
2022-04-04 09:27:03,20.7 mg,35.6 mg,1030.6 mg
2022-04-04 09:27:04,21.5 mg,33.4 mg,1025.4 mg
2022-04-04 09:27:05,18.8 mg,38.0 mg,1022.1 mg
2022-04-04 09:27:06,14.6 mg,39.3 mg,1021.9 mg
2022-04-04 09:27:07,18.2 mg,40.3 mg,1026.7 mg
2022-04-04 09:27:08,19.3 mg,33.7 mg,1029.6 mg
2022-04-04 09:27:09,21.3 mg,30.7 mg,1028.3 mg
2022-04-04 09:27:10,18.1 mg,32.6 mg,1023.4 mg
2022-04-04 09:27:11,18.9 mg,38.4 mg,1018.4 mg
2022-04-04 09:27:12,14.3 mg,38.9 mg,1024.4 mg
2022-04-04 09:27:13,21.6 mg,34.7 mg,1027.4 mg
2022-04-04 09:27:14,19.3 mg,31.9 mg,1027.5 mg
2022-04-04 09:27:15,19.6 mg,37.2 mg,1022.5 mg
2022-04-04 09:27:16,18.0 mg,38.0 mg,1024.4 mg
2022-04-04 09:27:17,18.9 mg,30.3 mg,1025.8 mg
2022-04-04 09:27:18,20.1 mg,33.1 mg,1024.9 mg
2022-04-04 09:27:19,15.3 mg,38.2 mg,1020.0 mg
2022-04-04 09:27:20,20.5 mg,32.3 mg,1030.8 mg
2022-04-04 09:27:21,21.1 mg,29.8 mg,1027.0 mg
2022-04-04 09:27:22,18.3 mg,34.8 mg,1020.1 mg
2022-04-04 09:27:23,18.8 mg,40.8 mg,1020.1 mg
2022-04-04 09:27:24,17.7 mg,35.8 mg,1027.2 mg
2022-04-04 09:27:25,17.9 mg,30.9 mg,1026.4 mg
2022-04-04 09:27:26,20.2 mg,35.3 mg,1019.7 mg
2022-04-04 09:27:27,18.0 mg,41.1 mg,1019.4 mg
2022-04-04 09:27:28,16.0 mg,39.7 mg,1020.9 mg
2022-04-04 09:27:29,18.2 mg,35.1 mg,1025.3 mg
2022-04-04 09:27:30,21.7 mg,29.5 mg,1025.9 mg
2022-04-04 09:27:31,19.0 mg,32.0 mg,1025.4 mg
2022-04-04 09:27:32,15.9 mg,38.3 mg,1016.3 mg
2022-04-04 09:27:33,21.3 mg,36.6 mg,1025.5 mg
2022-04-04 09:27:34,20.2 mg,29.3 mg,1031.8 mg
2022-04-04 09:27:35,19.4 mg,30.5 mg,1027.0 mg
2022-04-04 09:27:36,18.8 mg,34.8 mg,1021.5 mg
2022-04-04 09:27:37,14.6 mg,36.0 mg,1021.1 mg
2022-04-04 09:27:38,18.1 mg,38.0 mg,1020.5 mg
2022-04-04 09:27:39,18.1 mg,33.3 mg,1028.1 mg
2022-04-04 09:27:40,19.4 mg,33.5 mg,1029.2 mg
2022-04-04 09:27:41,21.9 mg,29.5 mg,1021.9 mg
2022-04-04 09:27:42,17.2 mg,38.4 mg,1019.1 mg
2022-04-04 09:27:43,14.9 mg,40.7 mg,1020.1 mg
2022-04-04 09:27:44,18.1 mg,36.2 mg,1026.0 mg
2022-04-04 09:27:45,19.3 mg,35.8 mg,1030.0 mg
2022-04-04 09:27:46,21.8 mg,30.8 mg,1027.0 mg
2022-04-04 09:27:47,22.1 mg,29.6 mg,1030.7 mg
2022-04-04 09:27:48,24.8 mg,29.2 mg,1028.0 mg
2022-04-04 09:27:49,18.2 mg,31.4 mg,1020.5 mg
2022-04-04 09:27:50,12.8 mg,39.0 mg,1018.9 mg
2022-04-04 09:27:51,15.4 mg,39.5 mg,1019.1 mg
2022-04-04 09:27:52,17.6 mg,37.5 mg,1021.8 mg
2022-04-04 09:27:53,18.7 mg,35.0 mg,1028.4 mg
2022-04-04 09:27:54,24.3 mg,36.3 mg,1030.5 mg
2022-04-04 09:27:55,22.1 mg,31.1 mg,1031.6 mg
2022-04-04 09:27:56,20.9 mg,31.6 mg,1026.7 mg
2022-04-04 09:27:57,19.9 mg,34.3 mg,1022.3 mg
2022-04-04 09:27:58,19.7 mg,38.1 mg,1016.8 mg
2022-04-04 09:27:59,15.1 mg,38.1 mg,1023.8 mg
2022-04-04 09:28:00,18.7 mg,34.4 mg,1029.3 mg
2022-04-04 09:28:01,21.8 mg,31.4 mg,1027.0 mg
2022-04-04 09:28:02,18.1 mg,35.8 mg,1022.4 mg
2022-04-04 09:28:03,15.6 mg,38.7 mg,1020.9 mg
2022-04-04 09:28:04,17.3 mg,37.5 mg,1025.9 mg
2022-04-04 09:28:05,20.1 mg,32.7 mg,1029.0 mg
2022-04-04 09:28:06,18.5 mg,32.7 mg,1021.7 mg
2022-04-04 09:28:07,14.5 mg,39.7 mg,1020.0 mg
2022-04-04 09:28:08,16.0 mg,36.9 mg,1022.2 mg
2022-04-04 09:28:09,21.0 mg,28.9 mg,1027.1 mg
2022-04-04 09:28:10,22.1 mg,32.7 mg,1023.9 mg
2022-04-04 09:28:11,14.6 mg,38.3 mg,1019.4 mg
2022-04-04 09:28:12,15.9 mg,38.2 mg,1016.2 mg
2022-04-04 09:28:13,18.5 mg,36.9 mg,1024.8 mg
2022-04-04 09:28:14,22.3 mg,30.5 mg,1028.4 mg
2022-04-04 09:28:15,19.5 mg,31.7 mg,1027.7 mg
2022-04-04 09:28:16,15.2 mg,38.8 mg,1020.3 mg
2022-04-04 09:28:17,13.2 mg,41.4 mg,1023.5 mg
2022-04-04 09:28:18,19.1 mg,36.9 mg,1026.2 mg
2022-04-04 09:28:19,18.8 mg,33.3 mg,1031.8 mg
2022-04-04 09:28:20,17.7 mg,31.1 mg,1027.2 mg
2022-04-04 09:28:21,21.4 mg,31.5 mg,1025.8 mg
2022-04-04 09:28:22,17.5 mg,37.8 mg,1018.0 mg
2022-04-04 09:28:23,16.9 mg,40.3 mg,1022.7 mg
2022-04-04 09:28:24,17.4 mg,37.9 mg,1025.2 mg
2022-04-04 09:28:25,18.9 mg,33.7 mg,1027.7 mg
2022-04-04 09:28:26,21.0 mg,31.0 mg,1024.7 mg
2022-04-04 09:28:27,20.0 mg,35.5 mg,1018.9 mg
2022-04-04 09:28:28,15.2 mg,39.1 mg,1017.2 mg
2022-04-04 09:28:29,18.1 mg,39.1 mg,1023.0 mg
2022-04-04 09:28:30,19.9 mg,33.9 mg,1031.3 mg
2022-04-04 09:28:31,23.3 mg,27.7 mg,1030.0 mg
2022-04-04 09:28:32,21.4 mg,33.5 mg,1023.1 mg
2022-04-04 09:28:33,16.7 mg,39.1 mg,1021.3 mg
2022-04-04 09:28:34,17.9 mg,38.6 mg,1026.2 mg
2022-04-04 09:28:35,23.1 mg,30.6 mg,1032.2 mg
2022-04-04 09:28:36,20.0 mg,34.9 mg,1020.0 mg
2022-04-04 09:28:37,18.4 mg,34.9 mg,1028.7 mg
2022-04-04 09:28:38,22.1 mg,29.5 mg,1029.2 mg
2022-04-04 09:28:39,19.5 mg,29.9 mg,1024.7 mg
2022-04-04 09:28:40,18.6 mg,35.5 mg,1020.1 mg
2022-04-04 09:28:41,14.8 mg,36.0 mg,1018.2 mg
2022-04-04 09:28:42,19.9 mg,36.8 mg,1025.0 mg
2022-04-04 09:28:43,22.9 mg,31.3 mg,1027.3 mg
2022-04-04 09:28:44,18.0 mg,33.7 mg,1018.8 mg
2022-04-04 09:28:45,16.6 mg,39.7 mg,1022.7 mg
2022-04-04 09:28:46,17.9 mg,35.1 mg,1025.3 mg
2022-04-04 09:28:47,21.8 mg,32.8 mg,1030.0 mg
2022-04-04 09:28:48,23.3 mg,32.3 mg,1027.8 mg
2022-04-04 09:28:49,19.2 mg,31.6 mg,1021.5 mg
2022-04-04 09:28:50,17.8 mg,39.2 mg,1018.0 mg
2022-04-04 09:28:51,14.4 mg,38.8 mg,1021.6 mg
2022-04-04 09:28:52,22.5 mg,36.4 mg,1026.2 mg
2022-04-04 09:28:53,20.9 mg,31.5 mg,1030.7 mg
2022-04-04 09:28:54,19.1 mg,30.1 mg,1025.1 mg
2022-04-04 09:28:55,19.9 mg,35.2 mg,1022.0 mg
2022-04-04 09:28:56,18.3 mg,33.4 mg,1019.8 mg
2022-04-04 09:28:57,16.1 mg,35.9 mg,1018.3 mg
2022-04-04 09:28:58,16.8 mg,40.0 mg,1018.3 mg
2022-04-04 09:28:59,17.2 mg,38.3 mg,1025.4 mg
2022-04-04 09:29:00,22.0 mg,36.2 mg,1027.7 mg
2022-04-04 09:29:01,23.4 mg,30.0 mg,1031.4 mg
2022-04-04 09:29:02,19.2 mg,33.3 mg,1022.3 mg
2022-04-04 09:29:03,16.1 mg,38.8 mg,1018.1 mg
2022-04-04 09:29:04,15.1 mg,39.7 mg,1025.0 mg
2022-04-04 09:29:05,18.4 mg,37.9 mg,1023.3 mg
2022-04-04 09:29:06,17.8 mg,35.0 mg,1026.7 mg
2022-04-04 09:29:07,20.2 mg,36.2 mg,1029.9 mg
2022-04-04 09:29:08,21.7 mg,32.8 mg,1030.5 mg
2022-04-04 09:29:09,23.1 mg,32.4 mg,1027.6 mg
2022-04-04 09:29:10,18.9 mg,30.6 mg,1023.9 mg
2022-04-04 09:29:11,18.1 mg,35.8 mg,1017.9 mg
2022-04-04 09:29:12,13.7 mg,38.3 mg,1016.0 mg
2022-04-04 09:29:13,14.0 mg,39.7 mg,1019.6 mg
2022-04-04 09:29:14,17.8 mg,35.6 mg,1025.9 mg
2022-04-04 09:29:15,23.3 mg,33.1 mg,1030.4 mg
2022-04-04 09:29:16,21.4 mg,30.6 mg,1029.2 mg
2022-04-04 09:29:17,18.8 mg,33.8 mg,1020.8 mg
2022-04-04 09:29:18,11.5 mg,38.3 mg,1021.2 mg
2022-04-04 09:29:19,16.6 mg,39.6 mg,1020.0 mg
2022-04-04 09:29:20,21.7 mg,37.0 mg,1025.8 mg
2022-04-04 09:29:21,20.0 mg,30.2 mg,1027.3 mg
2022-04-04 09:29:22,21.9 mg,30.4 mg,1026.0 mg
2022-04-04 09:29:23,19.6 mg,31.4 mg,1022.9 mg
2022-04-04 09:29:24,17.3 mg,32.8 mg,1021.0 mg
2022-04-04 09:29:25,18.1 mg,36.9 mg,1017.7 mg
2022-04-04 09:29:26,19.7 mg,35.1 mg,1026.9 mg
2022-04-04 09:29:27,19.6 mg,31.6 mg,1026.6 mg
2022-04-04 09:29:28,17.2 mg,37.6 mg,1022.0 mg
2022-04-04 09:29:29,17.0 mg,36.4 mg,1021.6 mg
2022-04-04 09:29:30,21.0 mg,32.7 mg,1029.8 mg
2022-04-04 09:29:31,22.3 mg,31.1 mg,1026.5 mg
2022-04-04 09:29:32,22.7 mg,35.4 mg,1021.1 mg
2022-04-04 09:29:33,17.3 mg,36.1 mg,1019.6 mg
2022-04-04 09:29:34,14.1 mg,37.2 mg,1023.9 mg
2022-04-04 09:29:35,21.5 mg,30.5 mg,1031.2 mg
2022-04-04 09:29:36,22.8 mg,32.2 mg,1030.6 mg
2022-04-04 09:29:37,19.0 mg,35.0 mg,1023.7 mg
2022-04-04 09:29:38,16.9 mg,36.6 mg,1017.1 mg
2022-04-04 09:29:39,17.7 mg,39.7 mg,1018.0 mg
2022-04-04 09:29:40,21.6 mg,33.5 mg,1025.5 mg
2022-04-04 09:29:41,21.8 mg,30.7 mg,1025.3 mg
2022-04-04 09:29:42,18.3 mg,36.7 mg,1018.2 mg
2022-04-04 09:29:43,17.5 mg,39.6 mg,1024.1 mg
2022-04-04 09:29:44,20.4 mg,29.5 mg,1030.2 mg
2022-04-04 09:29:45,21.7 mg,29.5 mg,1024.3 mg
2022-04-04 09:29:46,17.8 mg,38.1 mg,1019.3 mg
2022-04-04 09:29:47,17.1 mg,35.1 mg,1021.9 mg
2022-04-04 09:29:48,21.2 mg,37.2 mg,1024.2 mg
2022-04-04 09:29:49,22.5 mg,32.4 mg,1030.6 mg
2022-04-04 09:29:50,15.3 mg,34.2 mg,1022.6 mg
2022-04-04 09:29:51,16.4 mg,35.3 mg,1019.2 mg
2022-04-04 09:29:52,18.1 mg,35.4 mg,1027.0 mg
2022-04-04 09:29:53,21.9 mg,32.6 mg,1029.5 mg
2022-04-04 09:29:54,21.8 mg,27.5 mg,1030.3 mg
2022-04-04 09:29:55,21.6 mg,34.9 mg,1022.6 mg
2022-04-04 09:29:56,16.9 mg,36.3 mg,1016.5 mg
2022-04-04 09:29:57,14.7 mg,41.9 mg,1021.6 mg
2022-04-04 09:29:58,17.5 mg,41.8 mg,1021.6 mg
2022-04-04 09:29:59,19.5 mg,35.8 mg,1027.1 mg
2022-04-04 09:30:00,21.5 mg,30.6 mg,1027.5 mg
2022-04-04 09:30:01,17.0 mg,30.5 mg,1022.4 mg
2022-04-04 09:30:02,13.7 mg,38.1 mg,1014.2 mg
2022-04-04 09:30:03,15.4 mg,40.1 mg,1015.6 mg
2022-04-04 09:30:04,17.1 mg,37.0 mg,1023.5 mg
2022-04-04 09:30:05,22.0 mg,29.0 mg,1029.8 mg
2022-04-04 09:30:06,20.2 mg,31.1 mg,1022.8 mg
2022-04-04 09:30:07,22.4 mg,33.8 mg,1022.2 mg
2022-04-04 09:30:08,16.5 mg,37.9 mg,1017.3 mg
2022-04-04 09:30:09,16.4 mg,39.2 mg,1023.4 mg
2022-04-04 09:30:10,17.1 mg,36.8 mg,1025.4 mg
2022-04-04 09:30:11,21.2 mg,30.3 mg,1031.0 mg
2022-04-04 09:30:12,19.5 mg,33.9 mg,1022.2 mg
2022-04-04 09:30:13,18.4 mg,37.4 mg,1018.7 mg
2022-04-04 09:30:14,15.9 mg,35.5 mg,1018.8 mg
2022-04-04 09:30:15,17.1 mg,40.7 mg,1020.0 mg
2022-04-04 09:30:16,19.2 mg,32.5 mg,1031.8 mg
2022-04-04 09:30:17,19.5 mg,28.4 mg,1027.8 mg
2022-04-04 09:30:18,20.7 mg,29.3 mg,1027.7 mg
2022-04-04 09:30:19,15.3 mg,32.9 mg,1020.7 mg
2022-04-04 09:30:20,14.1 mg,38.3 mg,1017.1 mg
2022-04-04 09:30:21,18.0 mg,37.1 mg,1024.5 mg
2022-04-04 09:30:22,21.5 mg,33.7 mg,1029.2 mg
2022-04-04 09:30:23,22.5 mg,29.3 mg,1032.2 mg
2022-04-04 09:30:24,23.2 mg,28.7 mg,1031.2 mg
2022-04-04 09:30:25,16.9 mg,33.5 mg,1024.0 mg
2022-04-04 09:30:26,16.3 mg,37.0 mg,1018.8 mg
2022-04-04 09:30:27,17.6 mg,38.0 mg,1021.0 mg
2022-04-04 09:30:28,18.0 mg,32.7 mg,1025.2 mg
2022-04-04 09:30:29,20.8 mg,30.9 mg,1029.7 mg
2022-04-04 09:30:30,21.9 mg,31.8 mg,1024.5 mg
2022-04-04 09:30:31,21.6 mg,34.2 mg,1019.8 mg
2022-04-04 09:30:32,19.9 mg,38.0 mg,1019.3 mg
2022-04-04 09:30:33,14.3 mg,38.5 mg,1020.8 mg
2022-04-04 09:30:34,17.9 mg,35.1 mg,1028.1 mg
2022-04-04 09:30:35,21.9 mg,30.7 mg,1030.5 mg
2022-04-04 09:30:36,21.6 mg,29.6 mg,1027.5 mg
2022-04-04 09:30:37,21.5 mg,30.6 mg,1026.7 mg
2022-04-04 09:30:38,20.3 mg,34.8 mg,1025.0 mg
2022-04-04 09:30:39,15.1 mg,41.5 mg,1018.8 mg
2022-04-04 09:30:40,20.1 mg,36.0 mg,1027.7 mg
2022-04-04 09:30:41,20.0 mg,34.1 mg,1030.9 mg
2022-04-04 09:30:42,19.5 mg,34.7 mg,1032.0 mg
2022-04-04 09:30:43,20.6 mg,28.9 mg,1025.7 mg
2022-04-04 09:30:44,20.0 mg,34.2 mg,1023.2 mg
2022-04-04 09:30:45,16.0 mg,37.9 mg,1019.3 mg
2022-04-04 09:30:46,15.9 mg,36.1 mg,1028.2 mg
2022-04-04 09:30:47,18.8 mg,33.0 mg,1030.3 mg
2022-04-04 09:30:48,17.1 mg,32.2 mg,1022.0 mg
2022-04-04 09:30:49,16.8 mg,37.1 mg,1020.9 mg
2022-04-04 09:30:50,16.1 mg,38.7 mg,1019.6 mg
2022-04-04 09:30:51,20.9 mg,34.6 mg,1028.4 mg
2022-04-04 09:30:52,19.3 mg,30.3 mg,1030.1 mg
2022-04-04 09:30:53,21.4 mg,29.8 mg,1029.1 mg
2022-04-04 09:30:54,21.8 mg,29.7 mg,1028.1 mg
2022-04-04 09:30:55,16.3 mg,32.1 mg,1016.9 mg
2022-04-04 09:30:56,14.1 mg,38.7 mg,1021.6 mg
2022-04-04 09:30:57,20.3 mg,36.3 mg,1025.4 mg
2022-04-04 09:30:58,19.3 mg,33.1 mg,1026.6 mg
2022-04-04 09:30:59,16.7 mg,33.7 mg,1018.4 mg
2022-04-04 09:31:00,16.2 mg,39.6 mg,1017.3 mg
2022-04-04 09:31:01,17.1 mg,39.7 mg,1026.6 mg
2022-04-04 09:31:02,20.9 mg,33.3 mg,1029.2 mg
2022-04-04 09:31:03,20.1 mg,33.5 mg,1024.0 mg
2022-04-04 09:31:04,18.2 mg,38.6 mg,1021.9 mg
2022-04-04 09:31:05,23.9 mg,30.9 mg,1029.8 mg
2022-04-04 09:31:06,18.4 mg,34.8 mg,1018.3 mg
2022-04-04 09:31:07,17.3 mg,34.7 mg,1020.5 mg
2022-04-04 09:31:08,17.2 mg,37.6 mg,1024.9 mg
2022-04-04 09:31:09,18.4 mg,34.0 mg,1026.7 mg
2022-04-04 09:31:10,19.2 mg,31.5 mg,1025.2 mg
2022-04-04 09:31:11,16.8 mg,35.3 mg,1019.3 mg
2022-04-04 09:31:12,16.7 mg,38.1 mg,1020.5 mg
2022-04-04 09:31:13,14.9 mg,40.2 mg,1021.4 mg
2022-04-04 09:31:14,17.8 mg,37.2 mg,1026.1 mg
2022-04-04 09:31:15,19.4 mg,35.5 mg,1028.6 mg
2022-04-04 09:31:16,24.5 mg,31.8 mg,1029.1 mg
2022-04-04 09:31:17,22.6 mg,30.9 mg,1028.5 mg
2022-04-04 09:31:18,17.7 mg,32.2 mg,1021.3 mg
2022-04-04 09:31:19,16.2 mg,34.7 mg,1018.0 mg
2022-04-04 09:31:20,15.0 mg,39.2 mg,1021.6 mg
2022-04-04 09:31:21,18.1 mg,35.8 mg,1025.6 mg
2022-04-04 09:31:22,18.6 mg,34.3 mg,1029.0 mg
2022-04-04 09:31:23,24.6 mg,31.0 mg,1028.7 mg
2022-04-04 09:31:24,20.9 mg,31.2 mg,1024.8 mg
2022-04-04 09:31:25,18.8 mg,31.5 mg,1021.1 mg
2022-04-04 09:31:26,17.4 mg,34.9 mg,1018.5 mg
2022-04-04 09:31:27,15.0 mg,39.5 mg,1020.1 mg
2022-04-04 09:31:28,19.7 mg,34.5 mg,1024.6 mg
2022-04-04 09:31:29,18.6 mg,30.0 mg,1029.2 mg
2022-04-04 09:31:30,16.9 mg,36.8 mg,1018.3 mg
2022-04-04 09:31:31,19.9 mg,40.3 mg,1018.9 mg
2022-04-04 09:31:32,20.5 mg,32.7 mg,1027.7 mg
2022-04-04 09:31:33,18.3 mg,30.8 mg,1021.2 mg
2022-04-04 09:31:34,18.0 mg,38.1 mg,1019.7 mg
2022-04-04 09:31:35,13.7 mg,38.4 mg,1021.5 mg
